18360,2017-09-29 00:00:00
10250,2017-09-30 00:00:00
7331,2017-10-01 00:00:00
17292,2017-10-02 00:00:00
18271,2017-10-03 00:00:00
18256,2017-10-04 00:00:00
18839,2017-10-05 00:00:00
19958,2017-10-06 00:00:00
10854,2017-10-07 00:00:00
8991,2017-10-08 00:00:00
17690,2017-10-09 00:00:00
18573,2017-10-10 00:00:00
18951,2017-10-11 00:00:00
18966,2017-10-12 00:00:00
18308,2017-10-13 00:00:00
10646,2017-10-14 00:00:00
9130,2017-10-15 00:00:00
17448,2017-10-16 00:00:00
18571,2017-10-17 00:00:00
18498,2017-10-18 00:00:00
17571,2017-10-19 00:00:00
16047,2017-10-20 00:00:00
8122,2017-10-21 00:00:00
6027,2017-10-22 00:00:00
